CustomerID,TotalSales,OrderCount,AvgOrderValue
385940,1097.0,1,1097.0
386269,190.16,1,190.16
386053,299.71,1,299.71
386523,342.87,1,342.87
386175,230.37,1,230.37
385854,859.52,1,859.52
324043,399.45,1,399.45
324081,419.0,1,419.0
324444,179.59,1,179.59
324341,387.64,1,387.64
323913,381.45,1,381.45
324180,563.82,1,563.82
323903,369.24,1,369.24
323776,619.2,1,619.2
324462,179.0,1,179.0
324226,435.42,1,435.42
324005,1185.84,1,1185.84
316958,313.92,1,313.92
324245,453.57,1,453.57
323739,373.94,1,373.94
323926,1254.26,2,627.13
323708,362.83,1,362.83
324269,385.86,1,385.86
324486,690.3,1,690.3
317051,923.26,1,923.26
324449,1171.25,1,1171.25
323973,350.74,1,350.74
160789,467.1,1,467.1
323959,227.71,1,227.71
323999,118.99,1,118.99
324436,582.7,1,582.7
223045,765.5,1,765.5
223054,215.67,1,215.67
223253,668.0,1,668.0
223204,550.83,1,550.83
222605,201.49,1,201.49
200105,767.41,3,255.8
223330,784.79,2,392.39
222864,108.16,1,108.16
223106,173.12,1,173.12
223047,216.67,1,216.67
223394,490.54,1,490.54
222929,353.98,1,353.98
223415,590.48,2,295.24
223013,485.16,1,485.16
222976,361.79,1,361.79
285457,421.2,2,210.6
337373,568.0,1,568.0
336458,399.45,1,399.45
336810,106.68,1,106.68
337227,673.2,1,673.2
317046,918.04,2,459.02
337334,345.83,1,345.83
337181,679.06,1,679.06
336903,179.0,1,179.0
336258,364.48,1,364.48
336731,51.39,1,51.39
336614,392.22,1,392.22
336336,519.12,2,259.56
337390,514.98,1,514.98
336675,288.78,1,288.78
336351,367.82,1,367.82
336593,845.66,1,845.66
337198,379.59,1,379.59
336877,453.8,1,453.8
336581,365.31,1,365.31
378262,232.31,1,232.31
378719,236.61,1,236.61
378750,573.3,1,573.3
378722,708.95,1,708.95
378093,405.9,1,405.9
379070,768.74,1,768.74
378755,483.68,1,483.68
378141,442.48,1,442.48
311912,121.07,1,121.07
377298,437.65,1,437.65
378818,260.44,1,260.44
378474,343.17,1,343.17
379041,673.2,1,673.2
378721,395.76,1,395.76
379115,405.9,1,405.9
378799,568.31,1,568.31
378814,386.1,1,386.1
166548,467.1,1,467.1
285146,775.8,2,387.9
348555,1017.55,2,508.78
378214,414.06,1,414.06
324789,375.83,1,375.83
233746,827.0,2,413.5
324674,359.51,1,359.51
325326,386.1,1,386.1
324642,448.0,1,448.0
324638,587.77,1,587.77
325366,771.07,1,771.07
324788,398.52,1,398.52
324937,426.73,1,426.73
325038,380.97,1,380.97
324953,356.12,1,356.12
324882,199.46,1,199.46
322999,398.63,1,398.63
192346,544.0,1,544.0
192876,359.25,1,359.25
192830,698.76,1,698.76
193095,156.79,1,156.79
193199,394.01,1,394.01
193083,445.81,1,445.81
192881,412.02,1,412.02
192790,394.0,1,394.0
192768,334.0,1,334.0
192750,154.0,1,154.0
193041,511.21,1,511.21
193201,520.14,1,520.14
192661,366.74,1,366.74
192726,638.15,1,638.15
193223,401.99,1,401.99
192442,159.0,1,159.0
192982,367.4,1,367.4
192778,397.28,1,397.28
192691,222.51,1,222.51
95244,758.0,1,758.0
184265,411.6,1,411.6
184324,958.0,1,958.0
184347,386.22,1,386.22
346342,9762.2,4,2440.55
357081,357.84,1,357.84
357824,359.51,1,359.51
356715,486.05,1,486.05
151461,19.0,1,19.0
357378,44.1,1,44.1
357407,410.27,1,410.27
342473,1223.0,3,407.67
350925,1706.2,1,1706.2
357737,415.19,1,415.19
357459,89.1,1,89.1
357179,359.51,1,359.51
357613,385.3,1,385.3
357495,261.71,1,261.71
356696,379.59,1,379.59
357315,357.16,1,357.16
357167,504.22,1,504.22
356732,234.39,1,234.39
349743,783.0,1,783.0
349484,397.6,1,397.6
349984,429.0,1,429.0
350306,420.37,1,420.37
349647,378.0,1,378.0
280596,478.52,1,478.52
349494,232.85,1,232.85
349497,235.54,1,235.54
349920,1147.0,1,1147.0
349948,321.44,1,321.44
349814,396.96,1,396.96
350150,400.37,1,400.37
349425,665.1,1,665.1
343065,575.2,2,287.6
349400,665.1,1,665.1
350056,369.77,1,369.77
349848,380.97,1,380.97
350247,496.1,1,496.1
349326,233.61,1,233.61
334850,534.76,1,534.76
122093,739.0,1,739.0
234192,733.0,1,733.0
234067,373.0,1,373.0
234177,194.0,1,194.0
234011,992.96,2,496.48
234097,143.1,1,143.1
234306,313.66,1,313.66
233584,574.0,1,574.0
233953,724.53,1,724.53
234253,497.0,1,497.0
234397,202.4,1,202.4
234257,834.56,2,417.28
234044,377.8,1,377.8
234210,374.37,1,374.37
234170,118.99,1,118.99
233758,336.3,1,336.3
234193,330.53,1,330.53
232607,330.53,1,330.53
234212,204.77,1,204.77
373780,947.67,1,947.67
375310,541.33,1,541.33
374889,801.08,1,801.08
279582,196.2,2,98.1
339882,215.83,1,215.83
372349,160.21,1,160.21
374862,386.1,1,386.1
204214,876.0,2,438.0
374972,196.01,1,196.01
375325,194.67,1,194.67
375319,261.71,1,261.71
375340,728.29,1,728.29
374849,399.45,1,399.45
375031,459.86,1,459.86
374968,469.76,1,469.76
374432,546.41,1,546.41
374766,179.0,1,179.0
162056,197.35,1,197.35
374944,330.26,1,330.26
374346,404.06,1,404.06
374486,393.11,1,393.11
375140,377.1,1,377.1
501434,69.0,1,69.0
333666,352.47,1,352.47
501728,499.0,1,499.0
501847,363.6,1,363.6
496154,714.75,2,357.38
502041,219.0,1,219.0
501642,179.92,1,179.92
501825,640.33,1,640.33
502065,230.37,1,230.37
501454,376.75,1,376.75
501594,340.15,1,340.15
502035,496.1,1,496.1
322244,385.43,1,385.43
322396,547.2,1,547.2
321992,193.77,1,193.77
147820,1177.0,2,588.5
7892,748.0,2,374.0
321392,214.0,1,214.0
321911,699.53,1,699.53
321408,385.86,1,385.86
321680,375.55,1,375.55
318310,472.39,1,472.39
322094,372.66,1,372.66
172737,38.0,1,38.0
118351,456.62,1,456.62
322240,407.48,1,407.48
322054,356.12,1,356.12
321868,580.41,1,580.41
321852,230.37,1,230.37
321994,361.49,1,361.49
200911,385.86,1,385.86
200847,414.06,1,414.06
143177,374.31,1,374.31
201156,467.08,1,467.08
201304,382.16,1,382.16
201442,349.12,1,349.12
200878,376.58,1,376.58
200877,398.0,2,199.0
200930,352.77,1,352.77
201216,118.99,1,118.99
201056,371.74,1,371.74
201382,772.0,1,772.0
200978,625.9,1,625.9
503443,386.1,1,386.1
503274,133.2,1,133.2
504106,714.17,1,714.17
503691,558.0,1,558.0
503598,361.99,1,361.99
503844,340.02,1,340.02
317441,768.71,2,384.36
503536,468.69,1,468.69
503329,237.84,1,237.84
503658,651.53,1,651.53
504162,373.07,1,373.07
503701,446.49,1,446.49
281476,389.4,1,389.4
281678,219.0,1,219.0
224391,548.3,2,274.15
280707,844.52,1,844.52
281527,233.01,1,233.01
281814,396.54,1,396.54
281718,438.0,1,438.0
281530,489.0,1,489.0
282085,20.92,1,20.92
282026,404.0,1,404.0
282061,730.38,1,730.38
281370,481.8,1,481.8
281425,374.96,1,374.96
281804,161.1,1,161.1
281519,400.37,1,400.37
281964,645.64,1,645.64
282054,22.34,1,22.34
282118,196.04,1,196.04
282012,366.18,1,366.18
258815,318.33,1,318.33
225081,752.0,1,752.0
225183,437.47,1,437.47
225075,106.68,1,106.68
224997,377.8,1,377.8
114666,86.0,1,86.0
224574,448.0,1,448.0
225261,386.75,1,386.75
224551,349.12,1,349.12
222836,527.69,1,527.69
225255,241.12,1,241.12
224951,518.64,1,518.64
224749,351.87,1,351.87
224900,378.67,1,378.67
235931,172.12,1,172.12
236982,217.41,1,217.41
237474,555.24,1,555.24
236785,352.97,1,352.97
237202,491.56,1,491.56
187402,508.0,1,508.0
236497,501.21,1,501.21
203283,507.7,1,507.7
236965,179.1,1,179.1
237383,421.82,1,421.82
237334,372.66,1,372.66
237249,287.1,1,287.1
232639,520.69,1,520.69
236476,384.1,1,384.1
237042,351.96,1,351.96
236467,383.95,1,383.95
236895,698.0,1,698.0
225905,452.0,2,226.0
236870,507.0,1,507.0
237498,349.12,1,349.12
135848,429.0,1,429.0
237007,696.1,2,348.05
188144,657.8,2,328.9
229580,17358.56,4,4339.64
236009,423.0,1,423.0
235355,773.0,1,773.0
236100,818.0,1,818.0
204147,588.0,2,294.0
235800,583.0,1,583.0
236129,529.27,1,529.27
235387,482.86,1,482.86
235642,379.98,1,379.98
236442,383.9,1,383.9
235815,429.0,1,429.0
177552,429.0,1,429.0
236120,420.37,1,420.37
236428,421.82,1,421.82
235474,287.1,1,287.1
236233,441.38,1,441.38
235887,106.18,1,106.18
236038,808.64,1,808.64
235586,925.36,1,925.36
235905,402.69,1,402.69
236387,469.76,1,469.76
235539,341.12,1,341.12
235639,157.33,1,157.33
235876,204.77,1,204.77
236072,677.6,1,677.6
236259,182.04,1,182.04
313695,5344.03,1,5344.03
312867,330.91,1,330.91
312776,714.32,2,357.16
312803,356.12,1,356.12
312774,356.12,1,356.12
313251,373.89,1,373.89
313423,387.64,1,387.64
312796,214.0,1,214.0
313710,363.66,1,363.66
313131,419.0,1,419.0
312766,447.0,1,447.0
312738,768.04,1,768.04
313326,596.2,1,596.2
312933,402.21,1,402.21
312984,629.32,1,629.32
313703,572.87,1,572.87
312908,520.4,1,520.4
313314,744.12,1,744.12
312777,373.51,1,373.51
313139,467.1,1,467.1
267659,385.43,1,385.43
188948,544.0,1,544.0
188805,512.39,1,512.39
302255,225.7,1,225.7
302644,415.43,1,415.43
302630,393.91,1,393.91
302656,379.67,1,379.67
302343,375.21,1,375.21
302567,787.0,1,787.0
275060,498.0,2,249.0
298708,617.75,1,617.75
302628,458.95,1,458.95
302293,950.48,1,950.48
302496,758.0,2,379.0
302869,260.44,1,260.44
302677,362.35,1,362.35
302713,373.89,1,373.89
302645,403.14,1,403.14
302726,519.0,1,519.0
302258,652.98,2,326.49
362495,197.1,1,197.1
362795,406.33,1,406.33
362740,509.14,1,509.14
362757,359.51,1,359.51
362587,499.0,1,499.0
362660,108.16,1,108.16
363325,566.75,1,566.75
362611,1058.0,1,1058.0
362505,357.84,1,357.84
362439,261.23,1,261.23
358016,547.95,1,547.95
363267,402.21,1,402.21
362672,230.37,1,230.37
363029,613.74,1,613.74
360480,833.8,2,416.9
171441,398.52,1,398.52
360549,731.61,1,731.61
345659,738.0,2,369.0
361224,399.45,1,399.45
360956,846.0,2,423.0
361176,404.06,1,404.06
361030,390.87,1,390.87
360829,739.0,1,739.0
360737,469.76,1,469.76
360827,398.52,1,398.52
361445,714.0,1,714.0
360476,215.58,1,215.58
360835,352.06,1,352.06
275853,3918.05,6,653.01
361090,423.14,1,423.14
188128,347.71,1,347.71
223914,391.74,1,391.74
224500,739.0,1,739.0
223828,892.28,1,892.28
224273,658.17,1,658.17
223941,429.0,1,429.0
224341,523.0,1,523.0
160965,338.83,1,338.83
224184,1046.38,2,523.19
223825,436.47,1,436.47
224157,473.14,1,473.14
72489,858.0,1,858.0
223744,381.29,1,381.29
223798,353.16,1,353.16
224180,428.93,1,428.93
223854,421.82,1,421.82
223851,408.38,1,408.38
224133,653.0,2,326.5
223688,349.92,1,349.92
442861,511.2,1,511.2
442221,440.1,1,440.1
403038,698.0,2,349.0
441909,63.42,1,63.42
442501,342.26,1,342.26
442914,328.75,1,328.75
441838,333.32,1,333.32
441791,1076.02,2,538.01
442421,185.06,1,185.06
441864,314.0,1,314.0
442167,469.0,1,469.0
442137,709.0,1,709.0
442754,332.56,1,332.56
441693,336.3,1,336.3
441929,327.6,1,327.6
442077,331.24,1,331.24
442447,452.24,1,452.24
442208,805.98,1,805.98
442651,924.98,1,924.98
442799,410.19,1,410.19
441928,911.53,1,911.53
444386,243.02,1,243.02
444105,238.84,1,238.84
397685,1479.61,2,739.81
443444,364.0,1,364.0
443252,391.74,1,391.74
444375,452.24,1,452.24
443997,238.44,1,238.44
443937,369.09,1,369.09
444342,369.09,1,369.09
443428,357.84,1,357.84
354921,663.6,1,663.6
444237,595.8,1,595.8
443212,533.0,1,533.0
443227,463.61,1,463.61
443643,835.7,1,835.7
443386,469.0,1,469.0
443511,351.09,2,175.54
443098,107.79,1,107.79
145330,197.1,1,197.1
275518,400.37,1,400.37
275397,214.0,1,214.0
275501,179.0,1,179.0
121448,179.0,1,179.0
275433,822.0,1,822.0
274746,378.4,1,378.4
275483,470.83,1,470.83
266947,233.01,1,233.01
274697,664.68,1,664.68
275323,194.89,1,194.89
275428,1264.0,2,632.0
275288,398.0,1,398.0
275296,401.75,1,401.75
274791,369.77,1,369.77
275118,411.22,1,411.22
275377,356.12,1,356.12
275274,768.74,1,768.74
275465,368.28,1,368.28
275482,103.65,1,103.65
275085,542.99,1,542.99
275306,450.73,1,450.73
275071,771.48,1,771.48
274693,385.18,1,385.18
60069,773.47,2,386.74
383567,519.0,1,519.0
383431,369.1,1,369.1
383587,429.0,1,429.0
383744,377.1,1,377.1
383831,350.55,1,350.55
383876,1219.91,1,1219.91
383249,233.39,1,233.39
383596,325.34,1,325.34
383356,401.75,1,401.75
383756,353.03,1,353.03
383845,991.66,1,991.66
511952,358.2,1,358.2
512016,226.98,1,226.98
511980,90.59,1,90.59
511748,367.82,1,367.82
512454,479.71,1,479.71
511876,425.77,1,425.77
512317,365.28,1,365.28
512283,440.1,1,440.1
512098,359.44,1,359.44
512355,330.66,1,330.66
360029,352.99,1,352.99
511875,225.17,1,225.17
512111,407.01,1,407.01
382515,472.61,1,472.61
508080,364.0,1,364.0
511782,362.17,1,362.17
512331,247.4,1,247.4
512181,373.67,1,373.67
512026,431.67,1,431.67
321015,798.79,2,399.39
439054,333.33,1,333.33
437164,359.51,1,359.51
422123,739.72,2,369.86
438689,304.2,1,304.2
438881,419.0,1,419.0
438703,419.0,1,419.0
438726,469.0,1,469.0
438725,377.1,1,377.1
439005,745.2,1,745.2
438616,332.18,1,332.18
438355,371.21,1,371.21
439010,366.97,1,366.97
437064,719.81,1,719.81
438633,344.93,1,344.93
438065,373.67,1,373.67
438378,407.01,1,407.01
438636,336.3,1,336.3
438009,215.83,1,215.83
438202,466.4,1,466.4
438084,263.59,1,263.59
438318,504.0,1,504.0
438588,432.29,1,432.29
438029,152.1,1,152.1
261084,414.06,1,414.06
100667,521.02,1,521.02
262039,417.85,1,417.85
262190,567.0,1,567.0
262347,812.98,1,812.98
262309,930.18,1,930.18
261230,858.12,1,858.12
261896,528.0,1,528.0
261998,389.0,1,389.0
262069,377.91,1,377.91
261144,385.86,1,385.86
283694,1333.3,3,444.43
261494,347.5,1,347.5
261916,340.02,1,340.02
261496,976.65,1,976.65
261614,371.8,1,371.8
262433,635.85,1,635.85
262834,977.73,1,977.73
262904,413.11,1,413.11
262912,314.38,1,314.38
262853,195.22,1,195.22
261978,778.0,1,778.0
261080,746.48,1,746.48
261607,368.0,1,368.0
261970,241.12,1,241.12
262721,143.1,1,143.1
262756,155.81,1,155.81
262085,1112.4,2,556.2
261202,756.46,1,756.46
262368,381.29,1,381.29
261085,377.8,1,377.8
262610,403.88,1,403.88
260842,853.15,1,853.15
261860,435.73,1,435.73
262136,344.93,1,344.93
262745,176.96,1,176.96
261909,391.74,1,391.74
248364,401.99,1,401.99
204377,472.05,1,472.05
203819,473.13,1,473.13
203852,652.0,1,652.0
203846,411.22,1,411.22
204123,745.2,1,745.2
204036,639.0,1,639.0
203949,434.82,1,434.82
204354,469.0,1,469.0
204299,377.8,1,377.8
203879,828.74,1,828.74
204656,738.11,1,738.11
203870,451.48,1,451.48
203926,640.6,2,320.3
204485,350.9,1,350.9
202722,955.86,2,477.93
204311,384.78,1,384.78
204054,361.49,1,361.49
88284,401.99,1,401.99
268179,665.1,1,665.1
268377,622.0,1,622.0
268499,362.41,1,362.41
268087,745.32,2,372.66
268206,338.0,1,338.0
269095,418.0,1,418.0
268165,693.0,1,693.0
268482,768.76,1,768.76
268703,401.75,1,401.75
268231,411.69,1,411.69
268780,434.91,1,434.91
268864,427.9,1,427.9
269026,359.51,1,359.51
268573,179.0,1,179.0
268986,435.6,1,435.6
268860,28.74,1,28.74
268743,366.18,1,366.18
268840,362.35,1,362.35
268686,513.03,1,513.03
336070,365.64,1,365.64
335247,686.51,1,686.51
335274,324.57,1,324.57
335472,374.11,1,374.11
335481,225.7,1,225.7
331289,419.0,1,419.0
335653,310.79,1,310.79
335775,391.09,1,391.09
336089,429.0,1,429.0
335859,538.0,1,538.0
336069,478.0,1,478.0
335613,529.2,1,529.2
331992,1151.72,2,575.86
178851,1125.0,1,1125.0
178933,613.1,1,613.1
178861,200.56,1,200.56
398298,585.3,1,585.3
390014,358.2,1,358.2
398016,354.52,1,354.52
398063,312.36,1,312.36
397626,401.29,1,401.29
397876,287.1,1,287.1
397659,547.4,2,273.7
395149,362.83,1,362.83
398437,312.36,1,312.36
398404,625.21,2,312.61
397837,415.01,1,415.01
398268,476.05,2,238.03
397858,473.41,1,473.41
397579,255.96,1,255.96
398001,344.01,1,344.01
397825,496.1,1,496.1
397764,161.1,1,161.1
397763,357.84,1,357.84
186685,489.52,1,489.52
186794,1535.0,1,1535.0
186754,402.29,1,402.29
216754,447.8,1,447.8
217377,389.0,1,389.0
217157,159.0,1,159.0
217804,507.0,1,507.0
217255,373.0,2,186.5
217479,219.0,1,219.0
217571,483.96,1,483.96
217315,534.0,1,534.0
135318,138.57,2,69.28
217187,517.44,1,517.44
216946,383.21,1,383.21
217389,637.6,1,637.6
216909,430.45,1,430.45
217189,429.0,1,429.0
217838,343.95,1,343.95
217504,394.0,1,394.0
217085,569.0,1,569.0
217745,382.16,1,382.16
178248,414.06,1,414.06
82540,159.0,1,159.0
178342,219.0,1,219.0
178237,351.7,1,351.7
178262,377.8,1,377.8
308787,179.59,1,179.59
308847,407.18,1,407.18
309182,179.0,1,179.0
308925,821.33,1,821.33
295016,214.0,1,214.0
309010,105.19,1,105.19
308940,503.9,3,167.97
308778,362.83,1,362.83
308774,196.01,1,196.01
309096,260.51,1,260.51
308790,408.38,1,408.38
38704,20.9,1,20.9
309113,383.21,1,383.21
308684,225.7,1,225.7
308836,204.49,1,204.49
308797,385.18,1,385.18
280050,358.2,1,358.2
279556,418.92,1,418.92
280220,620.21,1,620.21
280251,367.54,1,367.54
279940,670.54,1,670.54
279993,399.45,1,399.45
280065,376.69,1,376.69
279947,361.58,1,361.58
279632,361.99,1,361.99
279261,1294.96,2,647.48
280047,874.45,2,437.23
280250,398.71,1,398.71
280109,738.0,1,738.0
279635,406.86,1,406.86
279227,342.87,1,342.87
279746,352.06,1,352.06
279684,1184.78,3,394.93
279766,362.42,1,362.42
279484,258.72,1,258.72
279381,356.19,1,356.19
280264,195.56,1,195.56
279755,694.0,1,694.0
452082,428.48,1,428.48
450886,417.22,1,417.22
450849,468.61,2,234.31
451080,336.21,1,336.21
445836,322.82,1,322.82
451506,398.09,1,398.09
451772,398.09,1,398.09
451319,284.5,1,284.5
451794,2884.34,1,2884.34
451878,690.75,1,690.75
451284,269.0,1,269.0
452104,353.98,1,353.98
450964,333.33,1,333.33
450927,446.67,1,446.67
451326,195.0,1,195.0
450925,418.23,1,418.23
446593,343.05,1,343.05
108745,329.0,1,329.0
451892,296.1,1,296.1
400179,784.42,2,392.21
451368,469.21,1,469.21
451777,410.19,1,410.19
451393,111.12,1,111.12
452158,559.23,1,559.23
451151,324.24,1,324.24
452138,389.0,1,389.0
187548,717.72,1,717.72
187621,261.0,1,261.0
149871,478.42,1,478.42
179140,215.42,1,215.42
179162,356.4,1,356.4
398631,474.12,1,474.12
398959,382.16,1,382.16
398679,403.14,1,403.14
399170,194.22,1,194.22
398517,563.31,1,563.31
398928,401.75,1,401.75
399047,961.59,1,961.59
398452,449.0,1,449.0
399079,375.21,1,375.21
398804,380.97,1,380.97
399034,373.07,1,373.07
398838,255.96,1,255.96
399092,251.78,1,251.78
398920,446.49,1,446.49
393199,718.2,1,718.2
393966,47.75,1,47.75
342385,551.94,2,275.97
394114,404.06,1,404.06
342113,772.14,2,386.07
393020,405.9,1,405.9
393852,179.0,1,179.0
364811,408.38,1,408.38
393878,408.21,1,408.21
393018,361.99,1,361.99
393732,198.0,1,198.0
393250,486.68,1,486.68
393333,392.22,1,392.22
393218,410.27,1,410.27
393190,107.17,1,107.17
393712,233.66,1,233.66
393275,359.51,1,359.51
393416,922.31,1,922.31
393860,990.91,1,990.91
393633,234.2,1,234.2
393423,176.43,1,176.43
377909,541.58,2,270.79
393756,501.64,1,501.64
393200,768.74,1,768.74
394056,351.98,1,351.98
393126,391.09,1,391.09
393409,230.37,1,230.37
241694,547.2,1,547.2
239419,1013.0,4,253.25
241496,444.0,1,444.0
241281,643.0,2,321.5
116914,313.66,1,313.66
240774,373.67,1,373.67
241211,401.99,1,401.99
241125,193.88,1,193.88
241317,182.04,1,182.04
240944,822.46,1,822.46
241463,589.0,1,589.0
352717,438.0,1,438.0
352840,704.94,1,704.94
352680,231.78,1,231.78
352955,386.1,1,386.1
352688,362.83,1,362.83
353431,664.2,1,664.2
353682,1107.42,1,1107.42
353017,715.82,1,715.82
352823,435.73,1,435.73
353488,108.96,1,108.96
353058,456.65,1,456.65
352927,314.38,1,314.38
353059,804.31,1,804.31
353428,402.21,1,402.21
352995,407.38,1,407.38
22192,402.21,1,402.21
352950,372.66,1,372.66
353349,502.34,1,502.34
233558,786.12,1,786.12
352765,174.39,1,174.39
353352,108.41,1,108.41
353152,1098.0,1,1098.0
353233,234.2,1,234.2
353005,449.1,1,449.1
353297,359.51,1,359.51
352891,553.72,1,553.72
161270,538.0,2,269.0
19190,488.0,1,488.0
184741,358.61,1,358.61
295967,260.44,1,260.44
329188,397.6,1,397.6
332937,596.67,1,596.67
333896,370.67,1,370.67
333355,402.21,1,402.21
332764,379.78,1,379.78
238378,637.1,2,318.55
333049,443.0,1,443.0
333621,369.24,1,369.24
332829,468.69,1,468.69
333047,356.73,1,356.73
332789,365.64,1,365.64
333012,404.06,1,404.06
333797,426.51,1,426.51
333022,580.07,1,580.07
333702,226.55,1,226.55
333217,313.39,1,313.39
333553,862.87,1,862.87
334011,524.0,1,524.0
333768,340.02,1,340.02
333259,271.95,1,271.95
333087,214.0,1,214.0
83197,258.0,2,129.0
332831,253.58,1,253.58
320752,1581.19,2,790.6
333703,411.22,1,411.22
333916,554.36,1,554.36
333373,446.49,1,446.49
317334,428.86,2,214.43
320359,781.1,2,390.55
344814,512.1,1,512.1
334259,503.31,1,503.31
343960,258.72,1,258.72
344218,493.96,1,493.96
344007,508.27,1,508.27
344491,357.84,1,357.84
344450,237.07,1,237.07
330301,449.1,1,449.1
343741,808.26,1,808.26
164928,446.49,1,446.49
149946,304.2,2,152.1
344014,401.29,1,401.29
344031,232.85,1,232.85
504476,348.21,1,348.21
504331,801.66,1,801.66
504660,260.51,1,260.51
504332,406.27,1,406.27
499862,50.0,2,25.0
435547,339.48,1,339.48
504657,388.63,1,388.63
504747,529.58,1,529.58
499113,496.1,1,496.1
504947,258.72,1,258.72
504516,397.6,1,397.6
504680,496.1,1,496.1
495893,238.44,1,238.44
496783,782.74,1,782.74
139553,1336.0,2,668.0
496805,118.0,1,118.0
343564,706.85,2,353.43
495621,335.92,1,335.92
496007,392.32,1,392.32
495828,365.28,1,365.28
496429,219.0,1,219.0
439978,368.0,2,184.0
496358,399.0,1,399.0
495905,219.0,1,219.0
496403,269.0,1,269.0
496541,185.07,1,185.07
495802,588.11,1,588.11
496816,327.6,1,327.6
496688,364.0,1,364.0
456692,355.95,1,355.95
496944,183.54,1,183.54
496859,4906.42,1,4906.42
496621,456.71,1,456.71
496406,236.52,1,236.52
496523,340.02,1,340.02
495667,197.1,1,197.1
203292,423.0,1,423.0
203006,353.98,1,353.98
190633,706.32,2,353.16
203407,414.06,1,414.06
202978,380.41,1,380.41
203324,373.0,1,373.0
202883,538.0,1,538.0
203226,512.74,1,512.74
203119,420.48,1,420.48
203252,108.41,1,108.41
203253,398.0,1,398.0
203413,520.14,1,520.14
203627,520.14,1,520.14
204419,470.98,1,470.98
203559,470.98,1,470.98
285254,1138.0,1,1138.0
284699,731.9,2,365.95
285219,682.2,1,682.2
284197,961.0,1,961.0
284439,823.55,1,823.55
285050,360.33,1,360.33
284855,214.0,1,214.0
284414,488.85,1,488.85
284013,425.1,1,425.1
285145,748.72,1,748.72
195588,431.1,1,431.1
195080,358.2,1,358.2
194802,415.01,1,415.01
194826,524.0,1,524.0
194381,1182.0,1,1182.0
194817,722.68,1,722.68
193207,240.02,1,240.02
194340,457.76,1,457.76
194503,513.56,1,513.56
194267,512.39,1,512.39
69268,294.0,1,294.0
194474,482.0,2,241.0
195027,429.0,1,429.0
194435,334.0,1,334.0
194368,334.0,1,334.0
194631,94.82,1,94.82
194993,356.12,1,356.12
194944,639.66,1,639.66
194701,179.1,1,179.1
362412,199.46,1,199.46
362205,456.48,1,456.48
334388,675.15,2,337.57
361520,397.6,1,397.6
361801,360.75,1,360.75
358938,1276.0,1,1276.0
362403,239.45,1,239.45
13001,89.1,1,89.1
362408,428.29,1,428.29
361943,109.4,1,109.4
361634,193.77,1,193.77
361761,108.41,1,108.41
360789,461.7,1,461.7
362200,438.0,1,438.0
361701,350.1,1,350.1
362242,664.2,1,664.2
362117,391.32,1,391.32
362057,19.0,1,19.0
362137,404.06,1,404.06
278877,180.0,1,180.0
278200,410.27,1,410.27
278685,377.1,1,377.1
278777,875.93,1,875.93
274158,998.67,2,499.34
279137,394.0,1,394.0
278197,362.83,1,362.83
278320,706.88,1,706.88
278746,397.6,1,397.6
278705,403.14,1,403.14
279170,406.86,1,406.86
278963,194.3,1,194.3
279120,701.05,1,701.05
278441,398.99,1,398.99
278335,356.19,1,356.19
278621,406.86,1,406.86
278708,703.96,1,703.96
217974,375.83,1,375.83
377829,402.21,1,402.21
377609,1311.0,1,1311.0
377444,519.0,1,519.0
377296,391.94,1,391.94
377763,926.59,1,926.59
377877,404.98,1,404.98
377869,461.32,1,461.32
377850,473.22,1,473.22
377350,118.99,1,118.99
377272,391.09,1,391.09
377499,765.89,1,765.89
403734,107.42,1,107.42
403592,261.11,1,261.11
403614,404.1,1,404.1
404026,388.63,1,388.63
12024,665.1,1,665.1
403428,219.0,1,219.0
403930,833.4,2,416.7
404014,402.22,1,402.22
403253,179.0,1,179.0
404210,408.38,1,408.38
403499,375.21,1,375.21
404235,369.1,1,369.1
404004,403.14,1,403.14
403460,238.44,1,238.44
241032,739.0,1,739.0
402729,444.01,1,444.01
389971,90.0,1,90.0
389148,560.52,1,560.52
390106,179.0,1,179.0
390206,377.45,1,377.45
389640,399.45,1,399.45
373414,519.0,1,519.0
389674,360.75,1,360.75
389407,312.36,1,312.36
389682,2799.36,1,2799.36
389400,219.0,1,219.0
389212,259.32,1,259.32
389188,691.87,1,691.87
389193,118.99,1,118.99
389885,230.37,1,230.37
390214,176.01,1,176.01
389652,1368.56,1,1368.56
389694,362.83,1,362.83
389455,556.37,1,556.37
379172,425.1,1,425.1
379802,238.71,1,238.71
379127,361.58,1,361.58
378398,501.3,1,501.3
379363,360.05,1,360.05
379900,392.22,1,392.22
379307,411.22,1,411.22
129563,414.06,1,414.06
379337,725.65,1,725.65
379824,161.1,1,161.1
327752,198.0,2,99.0
379875,738.0,2,369.0
379287,179.0,1,179.0
379601,221.1,1,221.1
379371,486.05,1,486.05
380139,504.22,1,504.22
380037,299.71,1,299.71
379715,641.94,1,641.94
379159,391.09,1,391.09
380133,230.37,1,230.37
379221,230.37,1,230.37
379975,361.49,1,361.49
380073,449.0,1,449.0
379114,475.2,1,475.2
378841,392.46,1,392.46
317991,357.16,1,357.16
318538,807.95,2,403.98
30401,467.54,1,467.54
318413,415.43,1,415.43
318182,376.61,1,376.61
317877,415.01,1,415.01
268469,401.29,1,401.29
318159,627.33,1,627.33
318064,234.34,1,234.34
