order_id,status,date_created,customer_id,country,product_name,units,amount
657077,11,2020-12-04 14:36:16 UTC,496229,GB,ErgoChair 2,1,373.75
657012,1,2020-12-04 13:21:02 UTC,496180,GB,SmartDesk 2 - Home Office,1,467.36
657077,11,2020-12-04 14:36:16 UTC,496229,GB,SmartDesk 2 - Home Office,1,361.25
656986,0,2020-12-04 12:40:41 UTC,496152,NL,SmartDesk DIY Kit,1,388.54
657667,5,2020-12-04 21:05:18 UTC,496737,CA,Anti Fatigue Mats,1,50.510000000000005
657285,11,2020-12-04 17:14:55 UTC,496405,CA,Anti Fatigue Mats,1,51.39
657673,5,2020-12-04 21:08:47 UTC,495599,CA,Anti Fatigue Mats,1,51.39
656507,11,2020-12-04 02:00:11 UTC,495763,CA,Anti Fatigue Mats,1,50.510000000000005
656491,5,2020-12-04 01:51:02 UTC,495751,CA,Anti Fatigue Mats,1,50.510000000000005
656569,11,2020-12-04 02:41:20 UTC,426897,CA,Anti Fatigue Mats,1,50.510000000000005
656808,4,2020-12-04 05:43:00 UTC,495972,CA,Anti Fatigue Mats,1,51.39
657444,11,2020-12-04 18:50:34 UTC,496543,CA,Anti Fatigue Mats,1,51.39
657076,0,2020-12-04 14:35:04 UTC,496202,CZ,ErgoChair 2,1,455.77
656964,11,2020-12-04 11:12:06 UTC,496122,FI,SmartDesk 2 - Home Office,1,469.21
656956,11,2020-12-04 10:58:18 UTC,464607,FI,SmartDesk 2 - Home Office,1,469.21
657464,5,2020-12-04 19:05:47 UTC,423027,CA,ErgoStool,1,118.99
656555,1,2020-12-04 02:30:56 UTC,495802,CA,ErgoStool,1,118.99
657787,0,2020-12-04 22:17:26 UTC,496824,CA,ErgoStool,1,118.99
657338,0,2020-12-04 17:50:43 UTC,496457,CA,ErgoStool,1,121.07
657338,0,2020-12-04 17:50:43 UTC,496457,CA,ErgoStool,1,121.07
657307,11,2020-12-04 17:33:36 UTC,496425,CA,Cable Tray,1,25.259999999999998
656808,4,2020-12-04 05:43:00 UTC,495972,CA,Cable Tray,1,25.259999999999998
656569,11,2020-12-04 02:41:20 UTC,426897,CA,Cable Tray,2,49.65
657227,11,2020-12-04 16:40:05 UTC,496354,CA,Cable Tray,1,24.61
657787,0,2020-12-04 22:17:26 UTC,496824,CA,Monitor Arm,1,67.63
657307,11,2020-12-04 17:33:36 UTC,496425,CA,Monitor Arm,1,68.81
657444,11,2020-12-04 18:50:34 UTC,496543,CA,Monitor Arm,1,68.81
657464,5,2020-12-04 19:05:47 UTC,423027,CA,Monitor Arm,1,101.87
656555,1,2020-12-04 02:30:56 UTC,495802,CA,Monitor Arm,1,101.87
656569,11,2020-12-04 02:41:20 UTC,426897,CA,Monitor Arm,1,101.87
656808,4,2020-12-04 05:43:00 UTC,495972,CA,Monitor Arm,1,103.65
657076,0,2020-12-04 14:35:04 UTC,496202,CZ,SmartDesk 2 Premium,1,617.1
657227,11,2020-12-04 16:40:05 UTC,496354,CA,Filing Cabinet,1,160.35999999999999
657471,11,2020-12-04 19:08:25 UTC,496568,CA,Filing Cabinet,1,160.35999999999999
656808,4,2020-12-04 05:43:00 UTC,495972,CA,Filing Cabinet,1,135.6
657083,11,2020-12-04 14:42:44 UTC,496236,CA,MyoChair,1,187.48
656732,0,2020-12-04 04:40:29 UTC,495944,CA,MyoChair,1,243.02
657066,11,2020-12-04 14:27:27 UTC,496224,CA,MyoChair,1,238.85
656488,11,2020-12-04 01:49:45 UTC,495748,CA,SmartDesk DIY Kit,1,312.70000000000005
657552,11,2020-12-04 19:49:49 UTC,496589,CA,ErgoChair 2,1,309.85
656808,4,2020-12-04 05:43:00 UTC,495972,CA,ErgoChair 2,1,309.85
657786,11,2020-12-04 22:17:21 UTC,496832,CA,ErgoChair 2,1,367.25
657786,11,2020-12-04 22:17:21 UTC,496832,CA,ErgoChair 2,1,325
657682,11,2020-12-04 21:11:34 UTC,496749,CA,ErgoChair 2,1,373.67
657694,5,2020-12-04 21:16:17 UTC,496761,CA,ErgoChair 2,1,367.25
656569,11,2020-12-04 02:41:20 UTC,426897,CA,ErgoChair 2,1,367.25
656488,11,2020-12-04 01:49:45 UTC,495748,CA,ErgoChair 2,1,373.67
656533,0,2020-12-04 02:16:03 UTC,495781,CA,ErgoChair 2,1,367.25
657682,11,2020-12-04 21:11:34 UTC,496749,CA,ErgoChair 2,1,373.67
657307,11,2020-12-04 17:33:36 UTC,496425,CA,ErgoChair 2,1,373.67
657548,11,2020-12-04 19:47:26 UTC,496627,CA,ErgoChair 2,1,341.25
657471,11,2020-12-04 19:08:25 UTC,496568,CA,ErgoChair 2,1,364
656957,5,2020-12-04 10:58:23 UTC,484961,CA,ErgoChair 2,1,364
657673,5,2020-12-04 21:08:47 UTC,495599,CA,SmartDesk DIY Kit,1,425.94000000000005
656957,5,2020-12-04 10:58:23 UTC,484961,CA,SmartDesk DIY Kit,1,414.91
657083,11,2020-12-04 14:42:44 UTC,496236,CA,Kinn Chair,1,401.5
657598,0,2020-12-04 20:24:00 UTC,496671,CA,Kinn Chair,1,397.95
656533,0,2020-12-04 02:16:03 UTC,495781,CA,SmartDesk 2 Premium,1,478.54
657307,11,2020-12-04 17:33:36 UTC,496425,CA,SmartDesk 2 Premium,1,486.91
657548,11,2020-12-04 19:47:26 UTC,496627,CA,SmartDesk 2 Premium,1,508.29
657598,0,2020-12-04 20:24:00 UTC,496671,CA,SmartDesk 2 Premium,1,542.18000000000006
657552,11,2020-12-04 19:49:49 UTC,496589,CA,L-Shaped SmartDesk,1,726.52
656569,11,2020-12-04 02:41:20 UTC,426897,CA,L-Shaped SmartDesk,1,820.97
657786,11,2020-12-04 22:17:21 UTC,496832,CA,SmartDesk 2 - Home Office,1,309.85
657227,11,2020-12-04 16:40:05 UTC,496354,CA,SmartDesk 2 - Home Office,1,364
656732,0,2020-12-04 04:40:29 UTC,495944,CA,SmartDesk 2 - Home Office,1,373.67
656808,4,2020-12-04 05:43:00 UTC,495972,CA,SmartDesk 2 - Home Office,1,325
657694,5,2020-12-04 21:16:17 UTC,496761,CA,SmartDesk 2 - Home Office,1,367.25
656491,5,2020-12-04 01:51:02 UTC,495751,CA,SmartDesk 2 - Home Office,1,367.25
657066,11,2020-12-04 14:27:27 UTC,496224,CA,SmartDesk 2 - Home Office,1,367.25
657667,5,2020-12-04 21:05:18 UTC,496737,CA,SmartDesk 2 - Home Office,1,367.25
656555,1,2020-12-04 02:30:56 UTC,495802,CA,SmartDesk 2 - Home Office,1,367.25
657444,11,2020-12-04 18:50:34 UTC,496543,CA,SmartDesk 2 - Home Office,1,417.22
657285,11,2020-12-04 17:14:55 UTC,496405,CA,SmartDesk 2 - Home Office,1,417.22
656507,11,2020-12-04 02:00:11 UTC,495763,CA,SmartDesk 2 - Home Office,1,410.05
657787,0,2020-12-04 22:17:26 UTC,496824,CA,SmartDesk 2 - Home Office,1,410.05
657471,11,2020-12-04 19:08:25 UTC,496568,CA,SmartDesk 2 - Home Office,1,406.43
567124,11,2020-10-27 04:59:58 UTC,422529,US,ErgoChair 2,1,366.64000000000004
567124,11,2020-10-27 04:59:58 UTC,422529,US,MyoChair,10,2374.7000000000003
568045,27,2020-10-27 23:38:57 UTC,422811,US,Flow Board,1,109
567291,27,2020-10-27 14:00:20 UTC,422237,US,SmartDesk - Art Desk,1,519
567046,5,2020-10-27 04:41:48 UTC,422061,US,Flier 2 | Carry-On Plus w/ Pocket,1,69
567046,5,2020-10-27 04:41:48 UTC,422061,US,Flier 2 | Carry-On Plus w/ Pocket,1,69
567435,6,2020-10-27 16:25:13 UTC,421231,US,LED Desk Lamp,1,69
567264,5,2020-10-27 13:03:12 UTC,422212,US,LED Desk Lamp,1,69
567827,5,2020-10-27 20:41:28 UTC,422650,US,LED Desk Lamp,1,69
567484,1,2020-10-27 16:52:57 UTC,422383,US,LED Desk Lamp,1,69
567492,5,2020-10-27 17:03:29 UTC,422389,US,LED Desk Lamp,1,69
567535,11,2020-10-27 17:24:36 UTC,422408,US,"Flier 2 | Check-In Medium 24""",1,79
567357,5,2020-10-27 15:15:31 UTC,416685,US,SmartDesk - Art Desk,1,625.9
567217,5,2020-10-27 10:42:07 UTC,422175,US,SmartDesk - Art Desk,1,569
566910,5,2020-10-27 02:57:27 UTC,421950,US,Monitor Arm,1,75.73
568033,1,2020-10-27 23:28:07 UTC,422698,US,Monitor Arm,1,75.56
567824,5,2020-10-27 20:41:14 UTC,348509,US,Monitor Arm,1,69
567632,5,2020-10-27 18:32:02 UTC,422495,US,Monitor Arm,1,96.21
566834,5,2020-10-27 01:57:24 UTC,421908,US,Monitor Arm,1,97.460000000000008
567464,5,2020-10-27 16:41:53 UTC,88091,US,Monitor Arm,1,96.9
567324,5,2020-10-27 14:42:32 UTC,421460,US,Monitor Arm,3,289.03
566751,5,2020-10-27 00:43:02 UTC,421844,US,Monitor Arm,1,89
567686,5,2020-10-27 19:10:24 UTC,422546,US,Monitor Arm,1,89
567955,5,2020-10-27 22:14:13 UTC,153086,US,Monitor Arm,1,89
566780,2,2020-10-27 01:03:49 UTC,421861,US,Monitor Arm,1,89
568045,27,2020-10-27 23:38:57 UTC,422811,US,Monitor Arm,1,89
566765,5,2020-10-27 00:52:54 UTC,421852,US,SmartDesk DIY Kit,1,424.01
566712,5,2020-10-27 00:25:43 UTC,421819,US,SmartDesk DIY Kit,1,413.32
567131,5,2020-10-27 06:11:30 UTC,422113,US,SmartDesk DIY Kit,1,424.99
567333,5,2020-10-27 14:57:22 UTC,343518,US,SmartDesk DIY Kit,1,389
566981,5,2020-10-27 03:41:04 UTC,422019,US,SmartDesk DIY Kit,1,347.32
567039,5,2020-10-27 04:31:14 UTC,422056,US,SmartDesk DIY Kit,1,348.99
566926,5,2020-10-27 03:08:56 UTC,421978,US,SmartDesk DIY Kit,1,319
567981,5,2020-10-27 22:36:40 UTC,422760,US,SmartDesk DIY Kit,1,319
567359,5,2020-10-27 15:18:55 UTC,422290,US,SmartDesk DIY Kit,1,319
566920,6,2020-10-27 03:02:10 UTC,421925,US,SmartDesk DIY Kit,1,319
566746,5,2020-10-27 00:40:56 UTC,243731,US,SmartDesk DIY Kit,1,319
568042,1,2020-10-27 23:34:24 UTC,422767,US,SmartDesk DIY Kit,1,319
567609,27,2020-10-27 18:16:41 UTC,203438,US,SmartDesk DIY Kit,1,319
567238,5,2020-10-27 11:26:27 UTC,422189,US,ErgoChair 2,1,398.52
568044,5,2020-10-27 23:36:34 UTC,422810,US,ErgoChair 2,1,402.21
566921,5,2020-10-27 03:02:45 UTC,421972,US,ErgoChair 2,1,404.06
567821,5,2020-10-27 20:39:45 UTC,422640,US,ErgoChair 2,1,402.21
566905,5,2020-10-27 02:54:18 UTC,421962,US,ErgoChair 2,1,402.21
568033,1,2020-10-27 23:28:07 UTC,422698,US,ErgoChair 2,1,404.06
567969,5,2020-10-27 22:21:52 UTC,267244,US,ErgoChair 2,1,391.51
566856,5,2020-10-27 02:16:22 UTC,421422,US,ErgoChair 2,1,401.75
567786,5,2020-10-27 20:16:36 UTC,422619,US,ErgoChair 2,1,399.91
566770,5,2020-10-27 00:58:23 UTC,421858,US,ErgoChair 2,1,401.75
567049,5,2020-10-27 04:44:24 UTC,422059,US,ErgoChair 2,1,369
566860,5,2020-10-27 02:18:28 UTC,421931,US,ErgoChair 2,1,402.21
567162,5,2020-10-27 07:13:34 UTC,108029,US,ErgoChair 2,1,400.37
567887,5,2020-10-27 21:20:55 UTC,422692,US,ErgoChair 2,1,399.45
566975,5,2020-10-27 03:34:43 UTC,422012,US,ErgoChair 2,1,403.14
567732,27,2020-10-27 19:42:09 UTC,422578,US,ErgoChair 2,1,399.45
567487,2,2020-10-27 16:57:04 UTC,267244,US,ErgoChair 2,1,399.45
566943,5,2020-10-27 03:18:09 UTC,421990,US,ErgoChair 2,1,369
567247,5,2020-10-27 11:42:59 UTC,422193,US,ErgoChair 2,1,369
566972,5,2020-10-27 03:33:30 UTC,422010,US,ErgoChair 2,1,369
567021,5,2020-10-27 04:09:41 UTC,421582,US,ErgoChair 2,1,369
567535,11,2020-10-27 17:24:36 UTC,422408,US,ErgoChair 2,1,369
567250,5,2020-10-27 12:08:49 UTC,422197,US,ErgoChair 2,1,369
567377,5,2020-10-27 15:39:56 UTC,422303,US,ErgoChair 2,1,369
567523,5,2020-10-27 17:17:29 UTC,416318,US,ErgoChair 2,1,369
566740,5,2020-10-27 00:38:56 UTC,421838,US,ErgoChair 2,1,369
566779,5,2020-10-27 01:03:43 UTC,234408,US,ErgoChair 2,1,369
566827,1,2020-10-27 01:49:06 UTC,421898,US,ErgoChair 2,1,369
567057,5,2020-10-27 04:49:58 UTC,422067,US,ErgoChair 2,1,369
566965,5,2020-10-27 03:29:06 UTC,422005,US,ErgoChair 2,1,369
567926,5,2020-10-27 21:53:12 UTC,40145,US,ErgoChair 2,1,369
567459,5,2020-10-27 16:39:28 UTC,422359,US,ErgoChair 2,1,369
566779,5,2020-10-27 01:03:43 UTC,234408,US,ErgoChair 2,1,369
567110,5,2020-10-27 05:35:09 UTC,422099,US,ErgoChair 2,1,369
567609,27,2020-10-27 18:16:41 UTC,203438,US,ErgoChair 2,1,369
567510,27,2020-10-27 17:13:06 UTC,416318,US,ErgoChair 2,1,369
566780,2,2020-10-27 01:03:49 UTC,421861,US,ErgoChair 2,1,369
568045,27,2020-10-27 23:38:57 UTC,422811,US,ErgoChair 2,1,369
568030,27,2020-10-27 23:24:21 UTC,422804,US,ErgoChair 2,1,369
567665,27,2020-10-27 18:54:48 UTC,422524,US,ErgoChair 2,1,369
568050,5,2020-10-27 23:41:03 UTC,422814,US,ErgoChair 2,1,349
568061,5,2020-10-27 23:54:18 UTC,422822,US,ErgoChair 2,1,349
568049,5,2020-10-27 23:41:00 UTC,422813,US,ErgoChair 2,1,380.41
567929,5,2020-10-27 21:54:42 UTC,422722,US,ErgoChair 2,1,349
566982,5,2020-10-27 03:41:12 UTC,422013,US,ErgoChair 2,1,379.02
567127,5,2020-10-27 06:02:33 UTC,422110,US,ErgoChair 2,1,349
567145,5,2020-10-27 06:22:50 UTC,422123,US,ErgoChair 2,1,349
567105,2,2020-10-27 05:30:32 UTC,382473,US,ErgoChair 2,1,349
568040,27,2020-10-27 23:32:40 UTC,422808,US,ErgoChair 2,1,349
567333,5,2020-10-27 14:57:22 UTC,343518,US,ErgoChair 2,1,349
567981,5,2020-10-27 22:36:40 UTC,422760,US,ErgoChair 2,1,349
567500,5,2020-10-27 17:08:47 UTC,419008,US,ErgoChair 2,1,349
567982,5,2020-10-27 22:36:42 UTC,422761,US,ErgoChair 2,1,349
567435,6,2020-10-27 16:25:13 UTC,421231,US,ErgoChair 2,1,349
567030,5,2020-10-27 04:19:33 UTC,421668,US,ErgoChair 2,1,349
566747,5,2020-10-27 00:41:39 UTC,421841,US,ErgoChair 2,1,349
567465,27,2020-10-27 16:42:43 UTC,419008,US,ErgoChair 2,1,349
567328,27,2020-10-27 14:47:55 UTC,422268,US,ErgoChair 2,1,349
567798,5,2020-10-27 20:21:52 UTC,422628,US,ErgoStool,1,108.16
567357,5,2020-10-27 15:15:31 UTC,416685,US,ErgoStool,1,108.9
567837,5,2020-10-27 20:48:32 UTC,318357,US,ErgoStool,1,107.52
566901,5,2020-10-27 02:53:08 UTC,421959,US,ErgoStool,1,108.41
567091,5,2020-10-27 05:16:11 UTC,422084,US,ErgoStool,1,107.17
567158,27,2020-10-27 06:59:11 UTC,422132,US,ErgoStool,1,106.68
567073,27,2020-10-27 05:05:29 UTC,125740,US,ErgoStool,1,106.68
567156,5,2020-10-27 06:39:48 UTC,422129,US,ErgoStool,1,99
567484,1,2020-10-27 16:52:57 UTC,422383,US,ErgoStool,1,99
567496,2,2020-10-27 17:05:44 UTC,422388,US,ErgoStool,1,99
567026,1,2020-10-27 04:14:10 UTC,6240,HK,Cable Tray,1,85
567947,5,2020-10-27 22:09:29 UTC,419192,US,Cable Tray,3,80.82
566981,5,2020-10-27 03:41:04 UTC,422019,US,Cable Tray,1,27.22
566834,5,2020-10-27 01:57:24 UTC,421908,US,Cable Tray,1,27.38
567150,5,2020-10-27 06:32:23 UTC,407719,US,Cable Tray,1,27.6
567402,5,2020-10-27 15:58:20 UTC,422319,US,Cable Tray,1,26.94
567860,5,2020-10-27 21:07:31 UTC,421785,US,Cable Tray,1,27.19
566899,1,2020-10-27 02:52:48 UTC,421956,US,Cable Tray,1,27.07
566989,5,2020-10-27 03:47:31 UTC,422025,US,Cable Tray,1,27.32
567656,5,2020-10-27 18:47:25 UTC,422515,US,Cable Tray,1,27.22
568068,5,2020-10-27 23:59:56 UTC,422827,US,Cable Tray,1,26.82
566700,5,2020-10-27 00:19:02 UTC,421808,US,Cable Tray,1,27.13
567652,5,2020-10-27 18:45:29 UTC,422511,US,Cable Tray,1,27.25
567131,5,2020-10-27 06:11:30 UTC,422113,US,Cable Tray,1,27.32
567544,5,2020-10-27 17:30:16 UTC,279145,US,Cable Tray,1,27.13
566712,5,2020-10-27 00:25:43 UTC,421819,US,Cable Tray,1,26.57
567408,5,2020-10-27 16:03:41 UTC,422324,US,Cable Tray,1,27.22
567006,5,2020-10-27 04:01:04 UTC,346039,US,Cable Tray,1,27.13
567194,5,2020-10-27 08:27:32 UTC,272517,US,Cable Tray,1,27.32
567708,5,2020-10-27 19:23:25 UTC,422562,US,Cable Tray,1,27.07
567766,5,2020-10-27 20:01:47 UTC,422602,US,Cable Tray,1,26.82
567173,11,2020-10-27 07:35:25 UTC,410190,US,Cable Tray,1,27.32
567650,5,2020-10-27 18:43:56 UTC,422510,US,Cable Tray,1,27.1
566946,5,2020-10-27 03:20:07 UTC,421993,US,Cable Tray,1,27.25
566765,5,2020-10-27 00:52:54 UTC,421852,US,Cable Tray,1,27.25
567433,5,2020-10-27 16:23:44 UTC,422347,US,Cable Tray,1,27.44
568050,5,2020-10-27 23:41:03 UTC,422814,US,Cable Tray,1,27.32
567632,5,2020-10-27 18:32:02 UTC,422495,US,Cable Tray,1,27.03
567969,5,2020-10-27 22:21:52 UTC,267244,US,Cable Tray,1,26.53
566910,5,2020-10-27 02:57:27 UTC,421950,US,Cable Tray,2,54.88
567945,5,2020-10-27 22:07:11 UTC,422735,US,Cable Tray,2,54.75
566905,5,2020-10-27 02:54:18 UTC,421962,US,Cable Tray,2,54.5
566971,1,2020-10-27 03:33:00 UTC,422009,US,Cable Tray,1,26.8
567910,1,2020-10-27 21:36:32 UTC,402165,US,Cable Tray,1,27.53
567487,2,2020-10-27 16:57:04 UTC,267244,US,Cable Tray,1,27.07
566828,5,2020-10-27 01:49:39 UTC,421899,US,Cable Tray,1,25
566926,5,2020-10-27 03:08:56 UTC,421978,US,Cable Tray,1,25
566909,5,2020-10-27 02:56:37 UTC,421966,US,Cable Tray,1,25
566738,5,2020-10-27 00:38:15 UTC,285701,US,Cable Tray,1,25
566696,5,2020-10-27 00:16:46 UTC,421804,US,Cable Tray,1,25
567110,5,2020-10-27 05:35:09 UTC,422099,US,Cable Tray,1,25
566805,5,2020-10-27 01:24:45 UTC,421882,US,Cable Tray,1,25
566920,6,2020-10-27 03:02:10 UTC,421925,US,Cable Tray,1,25
567574,5,2020-10-27 17:54:25 UTC,422440,US,Cable Tray,1,25
567623,5,2020-10-27 18:25:19 UTC,422488,US,Cable Tray,1,25
567870,5,2020-10-27 21:12:40 UTC,422678,US,Cable Tray,1,25
567569,5,2020-10-27 17:49:26 UTC,422437,US,Cable Tray,1,25
567535,11,2020-10-27 17:24:36 UTC,422408,US,Cable Tray,1,25
567943,5,2020-10-27 22:04:41 UTC,422732,US,Cable Tray,1,25
567799,5,2020-10-27 20:23:03 UTC,422629,US,Cable Tray,1,25
566746,5,2020-10-27 00:40:56 UTC,243731,US,Cable Tray,1,25
567217,5,2020-10-27 10:42:07 UTC,422175,US,Cable Tray,1,25
567686,5,2020-10-27 19:10:24 UTC,422546,US,Cable Tray,1,25
567657,5,2020-10-27 18:49:07 UTC,422516,US,Cable Tray,1,25
567382,5,2020-10-27 15:41:43 UTC,422307,US,Cable Tray,1,25
567264,5,2020-10-27 13:03:12 UTC,422212,US,Cable Tray,1,25
567950,5,2020-10-27 22:11:19 UTC,422739,US,Cable Tray,1,25
566827,1,2020-10-27 01:49:06 UTC,421898,US,Cable Tray,1,25
567278,5,2020-10-27 13:45:43 UTC,417589,US,Cable Tray,1,25
567616,5,2020-10-27 18:23:05 UTC,422478,US,Cable Tray,1,25
566977,5,2020-10-27 03:38:22 UTC,422014,US,Cable Tray,1,25
567463,5,2020-10-27 16:41:31 UTC,422365,US,Cable Tray,1,25
567359,5,2020-10-27 15:18:55 UTC,422290,US,Cable Tray,1,25
567360,5,2020-10-27 15:19:34 UTC,422291,US,Cable Tray,1,25
566751,5,2020-10-27 00:43:02 UTC,421844,US,Cable Tray,1,25
566864,5,2020-10-27 02:22:31 UTC,421934,US,Cable Tray,1,25
567775,5,2020-10-27 20:08:42 UTC,422605,US,Cable Tray,1,25
567833,5,2020-10-27 20:45:56 UTC,422654,US,Cable Tray,1,25
567809,5,2020-10-27 20:31:07 UTC,422255,US,Cable Tray,1,25
566870,5,2020-10-27 02:31:36 UTC,381342,US,Cable Tray,1,25
566936,5,2020-10-27 03:14:14 UTC,421973,US,Cable Tray,1,25
567435,6,2020-10-27 16:25:13 UTC,421231,US,Cable Tray,1,25
566838,11,2020-10-27 02:02:43 UTC,421912,US,Cable Tray,2,50
567496,2,2020-10-27 17:05:44 UTC,422388,US,Cable Tray,1,25
567847,27,2020-10-27 20:57:00 UTC,422663,US,Cable Tray,1,25
567328,27,2020-10-27 14:47:55 UTC,422268,US,Cable Tray,1,25
567616,5,2020-10-27 18:23:05 UTC,422478,US,Filing Cabinet,1,149
566856,5,2020-10-27 02:16:22 UTC,421422,US,Filing Cabinet,1,184
567464,5,2020-10-27 16:41:53 UTC,88091,US,Filing Cabinet,1,184
568059,5,2020-10-27 23:53:39 UTC,27172,US,Filing Cabinet,1,182.95
567898,5,2020-10-27 21:30:01 UTC,27172,US,Filing Cabinet,2,365.89
567910,1,2020-10-27 21:36:32 UTC,402165,US,Filing Cabinet,1,186.07
567824,5,2020-10-27 20:41:14 UTC,348509,US,Filing Cabinet,1,169
567264,5,2020-10-27 13:03:12 UTC,422212,US,Filing Cabinet,1,169
567611,5,2020-10-27 18:17:57 UTC,422477,US,Filing Cabinet,1,169
567030,5,2020-10-27 04:19:33 UTC,421668,US,Filing Cabinet,1,169
566977,5,2020-10-27 03:38:22 UTC,422014,US,Filing Cabinet,1,169
567021,5,2020-10-27 04:09:41 UTC,421582,US,Filing Cabinet,2,338
567291,27,2020-10-27 14:00:20 UTC,422237,US,Filing Cabinet,1,169
567492,5,2020-10-27 17:03:29 UTC,422389,US,Anti Fatigue Mats,1,39
567324,5,2020-10-27 14:42:32 UTC,421460,US,Anti Fatigue Mats,3,159.13
567544,5,2020-10-27 17:30:16 UTC,279145,US,Anti Fatigue Mats,1,53.17
567357,5,2020-10-27 15:15:31 UTC,416685,US,Anti Fatigue Mats,1,53.9
567408,5,2020-10-27 16:03:41 UTC,422324,US,Anti Fatigue Mats,1,53.35
567464,5,2020-10-27 16:41:53 UTC,88091,US,Anti Fatigue Mats,1,53.35
566726,5,2020-10-27 00:33:02 UTC,421829,US,Anti Fatigue Mats,1,53.05
566971,1,2020-10-27 03:33:00 UTC,422009,US,Anti Fatigue Mats,1,52.53
567860,5,2020-10-27 21:07:31 UTC,421785,US,Anti Fatigue Mats,1,53.29
567523,5,2020-10-27 17:17:29 UTC,416318,US,Anti Fatigue Mats,1,49
567278,5,2020-10-27 13:45:43 UTC,417589,US,Anti Fatigue Mats,1,49
567777,1,2020-10-27 20:09:33 UTC,419750,US,Anti Fatigue Mats,1,49
567463,5,2020-10-27 16:41:31 UTC,422365,US,Anti Fatigue Mats,1,49
567809,5,2020-10-27 20:31:07 UTC,422255,US,Anti Fatigue Mats,1,49
568060,5,2020-10-27 23:54:07 UTC,389102,US,Anti Fatigue Mats,1,49
567775,5,2020-10-27 20:08:42 UTC,422605,US,Anti Fatigue Mats,1,49
568028,27,2020-10-27 23:22:44 UTC,389102,US,Anti Fatigue Mats,1,49
567510,27,2020-10-27 17:13:06 UTC,416318,US,Anti Fatigue Mats,1,49
568045,27,2020-10-27 23:38:57 UTC,422811,US,Anti Fatigue Mats,1,49
567039,5,2020-10-27 04:31:14 UTC,422056,US,Desk Clamp Power Outlet,1,53.61
568017,5,2020-10-27 23:08:00 UTC,422734,US,Desk Clamp Power Outlet,1,53.54
567357,5,2020-10-27 15:15:31 UTC,416685,US,Desk Clamp Power Outlet,1,53.9
567433,5,2020-10-27 16:23:44 UTC,422347,US,Desk Clamp Power Outlet,1,53.78
567487,2,2020-10-27 16:57:04 UTC,267244,US,Desk Clamp Power Outlet,1,53.05
567827,5,2020-10-27 20:41:28 UTC,422650,US,Desk Clamp Power Outlet,1,49
567360,5,2020-10-27 15:19:34 UTC,422291,US,Desk Clamp Power Outlet,1,49
567435,6,2020-10-27 16:25:13 UTC,421231,US,Desk Clamp Power Outlet,1,49
567484,1,2020-10-27 16:52:57 UTC,422383,US,Desk Clamp Power Outlet,1,49
567435,6,2020-10-27 16:25:13 UTC,421231,US,Desk Clamp Power Outlet,1,49
566688,27,2020-10-27 00:06:39 UTC,421800,US,Desk Clamp Power Outlet,1,49
568028,27,2020-10-27 23:22:44 UTC,389102,US,Desk Clamp Power Outlet,1,49
566687,27,2020-10-27 00:06:31 UTC,421800,US,Desk Clamp Power Outlet,1,49
567049,5,2020-10-27 04:44:24 UTC,422059,US,SmartDesk 2 - Home Office,1,464.26
567247,5,2020-10-27 11:42:59 UTC,422193,US,SmartDesk 2 - Home Office,1,464.26
566972,5,2020-10-27 03:33:30 UTC,422010,US,SmartDesk 2 - Home Office,1,359
566965,5,2020-10-27 03:29:06 UTC,422005,US,SmartDesk 2 - Home Office,1,359
566913,27,2020-10-27 03:00:45 UTC,421969,US,SmartDesk 2 - Home Office,1,464.26
568030,27,2020-10-27 23:24:21 UTC,422804,US,SmartDesk 2 - Home Office,1,359
567860,5,2020-10-27 21:07:31 UTC,421785,US,SmartDesk 2 - Home Office,1,564.42
567105,2,2020-10-27 05:30:32 UTC,382473,US,SmartDesk 2 - Home Office,1,519
567158,27,2020-10-27 06:59:11 UTC,422132,US,SmartDesk 2 - Home Office,1,559.23
567057,5,2020-10-27 04:49:58 UTC,422067,US,SmartDesk 2 - Home Office,1,519
567824,5,2020-10-27 20:41:14 UTC,348509,US,SmartDesk 2 - Home Office,1,519
566696,5,2020-10-27 00:16:46 UTC,421804,US,SmartDesk 2 - Home Office,1,519
566805,5,2020-10-27 01:24:45 UTC,421882,US,SmartDesk 2 - Home Office,1,519
567657,5,2020-10-27 18:49:07 UTC,422516,US,SmartDesk 2 - Home Office,1,519
567264,5,2020-10-27 13:03:12 UTC,422212,US,SmartDesk 2 - Home Office,1,519
567574,5,2020-10-27 17:54:25 UTC,422440,US,SmartDesk 2 - Home Office,1,519
567899,5,2020-10-27 21:30:56 UTC,422701,US,SmartDesk 2 - Home Office,2,1038
566688,27,2020-10-27 00:06:39 UTC,421800,US,SmartDesk 2 - Home Office,1,519
566687,27,2020-10-27 00:06:31 UTC,421800,US,SmartDesk 2 - Home Office,1,519
567945,5,2020-10-27 22:07:11 UTC,422735,US,SmartDesk 2 - Home Office,2,830.01
568017,5,2020-10-27 23:08:00 UTC,422734,US,SmartDesk 2 - Home Office,1,414.06
566770,5,2020-10-27 00:58:23 UTC,421858,US,SmartDesk 2 - Home Office,1,412.64
567969,5,2020-10-27 22:21:52 UTC,267244,US,SmartDesk 2 - Home Office,1,402.12
567106,5,2020-10-27 05:30:38 UTC,422094,US,SmartDesk 2 - Home Office,1,413.11
